    HIP   V     RA (deg)    Dec (deg)   Par(mas) B-V   M_V  Sp
  19587  4.04  62.96638834  -6.83777870  25.98  0.33   1.11 F2II-III    
  19633  7.44  63.09829565 -31.58085257  19.19  0.73   3.86 G5IV        
  19655  9.73  63.17642696  70.20148712  38.64  1.22   7.67 M0V:        
  19658  8.73  63.18212618 -47.56576624  16.98  0.66   4.88 G3V         
  19739 10.80  63.48112878  82.91921119  28.84  1.42   8.10 M0          
  19767  6.74  63.57537130  12.34824549  27.98  0.68   3.97 G2V         
  19773  8.06  63.59189128 -64.96750325  13.52  0.50   3.71 F6w...      
  19780  3.33  63.60596306 -62.47397888  19.98  0.92  -0.17 G7III       
  19796  7.11  63.64279178  10.70140049  21.08  0.51   3.73 F8V         
  19805  5.45  63.70228830 -62.19204942  12.21  1.11   0.88 K0III       
  19841  8.19  63.80671344  76.28859756  37.87  0.84   6.08 G5          
  19849  4.43  63.82349230  -7.64455846 198.24  0.82   5.92 K1V         
  19855  6.94  63.85769567   6.19992550  47.86  0.68   5.34 G5IV        
  19859  6.32  63.87027030   6.18712133  47.20  0.57   4.69 G0IV...     
  19861  8.71  63.88417010  58.52280199  35.81  1.01   6.48 K0          
  19869  8.72  63.92224963 -56.52234364  14.29  0.65   4.50 G0/G1V      
  19875  8.92  63.93761897 -45.96922234  20.47  0.76   5.48 G8/K0V      
  19877  6.31  63.94256020  15.40074874  22.51  0.40   3.07 F5Vvar      
  19884  7.64  63.98389879 -53.31077121  76.46  1.12   7.06 K5V         
  19893  4.26  64.00621426 -51.48709578  49.26  0.31   2.72 F4III       
  19921  4.44  64.12118133 -59.30174841  54.84  1.08   3.14 K2IV        
  19925  8.07  64.12615448  -0.57238523  24.81  0.67   5.04 G0          
  19981  9.77  64.27832781  22.67341977  30.56  1.23   7.20 K5          
  19990  4.93  64.31535896  20.57874033  34.87  0.26   2.64 A3m         
  20042  3.55  64.47341068 -33.79833145  18.27 -0.11  -0.14 B9V         
  20052  7.53  64.50040085 -45.65119580  17.96  0.63   3.80 G2/G3V      
  20074  7.75  64.56360246 -52.90248623  13.42  0.47   3.39 F5V         
  20161  5.33  64.81935490 -44.26783026  14.10  1.07   1.08 K2III       
  20199  8.26  64.93958945 -41.96004151  22.45  0.68   5.02 G3IV/V      
  20218  7.84  64.98796925  -4.43867332  27.88  0.67   5.07 G5          
  20219  5.58  64.99014508  14.03524954  22.31  0.28   2.32 F3V...      
  20232  9.78  65.04366237 -14.76134517  32.74  1.21   7.36 K5V         
  20237  7.46  65.05373248  19.23356253  22.27  0.56   4.20 G0V         
  20255  6.11  65.10431578  18.74272543  21.12  0.40   2.73 F3:V...     
  20261  5.26  65.15101968  15.09550358  21.20  0.23   1.89 F0V         
  20263  6.15  65.16078257  -6.24585928  15.83  0.90   2.15 G8IV:       
  20277  9.36  65.19515966 -59.41149907  23.60  1.00   6.22 K2V         
  20284  6.15  65.21940620  13.86447069  21.80  0.46   2.84 F6V...      
  20297  5.78  65.24179812 -81.58022679  18.61  0.36   2.13 F0/F2III    
  20325  7.50  65.31522720 -87.81311163  17.08  0.47   3.66 F5V         
  20349  6.79  65.38159824  21.03996454  19.55  0.43   3.25 F5V         
  20350  6.80  65.38416813  18.41765943  19.83  0.44   3.29 F6V         
  20375  7.53  65.44761215 -21.77077155  18.16  0.57   3.83 G0V         
  20384  5.24  65.47173239 -63.38681514   8.58  0.95  -0.09 G7III       
  20385  7.95  65.47736273 -41.22000927  13.67  0.46   3.63 F5/F6V      
  20395  7.02  65.50108584  39.93424726  19.51  0.62   3.47 F8          
  20400  5.72  65.51437351  14.07725051  21.87  0.32   2.42 A3m         
  20455  3.77  65.73344722  17.54258430  21.29  0.98   0.41 G8III       
  20478  7.82  65.83391442 -25.39434745  24.90  0.63   4.80 G3V         
  20484  5.64  65.85415980  16.77732694  21.17  0.31   2.27 A1m         
  20491  7.18  65.87642041  24.40551168  20.04  0.46   3.69 F5          
  20524  8.38  65.97248467 -34.75591117  21.22  0.70   5.01 G5V         
  20542  4.80  66.02372401  17.44421161  22.36  0.15   1.55 A7V         
  20557  7.13  66.06041707  21.73635708  24.47  0.52   4.07 F8V         
  20561  7.06  66.06656132 -46.64481667  15.99  0.47   3.08 F5V         
  20606  7.69  66.21152830 -50.62184138  17.80  0.72   3.94 G5V         
  20614  5.97  66.23774871  19.04209230  20.40  0.38   2.52 F4V         
  20625  7.89  66.28847164 -64.08085158  23.13  0.65   4.71 G5V...      
  20630  6.38  66.32957233 -44.16105659  27.00  0.46   3.54 F6V         
  20635  4.21  66.34207825  22.29398098  21.27  0.14   0.85 A7IV-V      
  20638  7.79  66.34886891 -35.67540877  24.04  0.63   4.69 G3IV/V      
  20641  5.27  66.35393596  22.20011240  22.65  0.25   2.05 A7V         
  20677  7.86  66.44000768 -69.99369813  23.09  0.65   4.68 G2V         
  20693  7.36  66.48867647   5.15013362  22.03  0.51   4.08 F5          
  20711  4.28  66.57664484  22.81369394  21.07  0.26   0.90 A8Vn        
  20712  7.36  66.57680549  21.47052306  21.54  0.56   4.03 F8V         
  20713  4.48  66.58613217  15.61834620  20.86  0.26   1.08 F0V...      
  20723  7.80  66.60946903 -10.55067442  25.28  0.75   4.81 G5          
  20727  6.81  66.62706920 -32.81632164  18.89  0.39   3.19 F2V         
  20737  8.78  66.66072727 -28.95182755  25.66  0.84   5.83 K0V         
  20781  6.10  66.77465426 -46.94683571  30.82  0.47   3.54 F8V         
  20800  6.72  66.85264573  46.85388868  33.52  0.71   4.35 G0          
  20811  7.14  66.88581558 -40.47244133  14.99  0.59   3.02 F8/G0V      
  20815  7.41  66.89928112  15.58924926  21.83  0.54   4.11 F8V         
  20826  7.49  66.94170443  11.73644954  21.18  0.56   4.12 F8          
  20842  5.72  67.00300662  21.62000558  20.85  0.27   2.32 Am          
  20885  3.84  67.14346805  15.96221721  20.66  0.95   0.42 G7III       
  20889  3.53  67.15388879  19.18052092  21.04  1.01   0.15 K0III       
  20894  3.40  67.16531219  15.87094680  21.89  0.18   0.10 A7III       
  20901  5.02  67.20875444  13.04763905  20.33  0.22   1.56 A7V         
  20948  6.90  67.37619058  17.86324256  21.59  0.45   3.57 F6V         
  20982  5.47  67.50249474  83.34013144  10.74  0.85   0.63 G8III       
  20998  7.68  67.54537255 -67.87857286  19.33  0.71   4.11 G5V         
  21008  7.09  67.57463636  19.84064458  19.94  0.47   3.59 F6V         
  21010  6.51  67.58318492  28.13177220  25.18  0.72   3.52 G5          
  21029  4.78  67.63987124  16.19407556  22.54  0.17   1.54 A6IV        
  21036  5.40  67.65541066  13.72445018  21.84  0.26   2.10 F0V         
  21039  5.47  67.66177772  15.69193829  22.55  0.26   2.24 Am          
  21053  6.50  67.69473555  16.14875140  24.28  0.43   3.43 F5V         
  21066  7.03  67.73796015  10.75179367  22.96  0.47   3.83 F5          
  21079  8.26  67.77013669 -45.36047476  19.87  0.64   4.75 G5V         
  21103  8.55  67.81879223  25.03061256  27.77  0.80   5.77 G5          
  21143  7.16  67.98717479 -12.63265030  17.95  0.48   3.43 F6V         
  21152  6.37  68.01975915   5.41001999  23.13  0.42   3.19 F5V         
  21158  7.08  68.03294912  21.63236503  25.55  0.64   4.12 F5          
  21165  7.83  68.06422759  77.62428684  23.97  0.63   4.73 G5          
  21167  6.80  68.07179385  37.04326501  23.09  0.47   3.62 F5          
  21172  7.61  68.08947123  -5.03891942  27.05  0.68   4.77 G0          
  21187  8.54  68.12798049 -56.22630149  16.37  0.56   4.61 F8V         
  21223  8.74  68.28897895 -36.94615167  39.93  0.99   6.75 K4V         
  21248  4.49  68.37762290 -29.76583186  26.22  0.97   1.58 K0III       
  21253  5.79  68.39208243 -62.82363051  21.74  1.03   2.48 K1III       
  21267  6.62  68.44408500  13.25192686  22.80  0.43   3.41 F5V         
  21284  8.81  68.50487356 -43.52451760  44.52  1.11   7.05 K5V         
  21286  9.14  68.51035966 -59.81011953  17.25  0.72   5.32 G8V         
  21308  7.72  68.62553137  10.01658798  21.36  0.61   4.37 G5          
  21327  7.61  68.66070415 -35.65750571  35.88  0.78   5.38 G8V         
  21368  8.61  68.76875151 -41.56368047  18.47  0.63   4.94 G2V         
  21381  6.69  68.82375747 -24.53296265  18.62  0.50   3.04 F7V         
  21383  7.88  68.83983732  -4.73597041  26.45  0.63   4.99 G0          
  21421  0.87  68.98000195  16.50976164  50.09  1.54  -0.63 K5III       
  21431  7.29  69.01853431 -45.13638848  16.32  0.43   3.35 F8IV-V      
  21436  7.58  69.05810082  21.53664526  29.69  0.69   4.94 G5          
  21455  9.48  69.10736380 -82.58251749  23.01  0.86   6.29 K1/K2V      
  21456  7.20  69.10686823 -37.82586226  18.36  0.40   3.52 F5IV        
  21474  6.64  69.16943714  15.86938453  22.99  0.44   3.45 F5V         
  21482  8.10  69.20037606  27.13255130  56.02  1.10   6.84 K2          
  21547  5.22  69.40044421  -2.47339212  33.60  0.28   2.85 F0V         
  21553  8.62  69.41931771  52.89476987  98.12  1.42   8.58 K8V         
  21556 10.34  69.42500270 -11.03840438  90.23  1.50  10.12 M1          
  21571  7.76  69.46728677  60.67614221  33.84  0.71   5.41 G5          
  21589  4.27  69.53917371  12.51087423  21.79  0.12   0.96 A6V         
  21637  7.51  69.71343839  23.15010505  22.60  0.58   4.28 F5          
  21670  5.38  69.77542864   7.87098753  19.44  0.26   1.82 A5m         
  21683  4.67  69.81854938  15.91802420  20.51  0.15   1.23 A5Vn        
  21685  5.46  69.83182532 -14.35888729  16.42  1.05   1.54 K0III       
  21731  7.76  69.99219451 -71.50552959  26.42  0.75   4.87 G6V         
  21770  4.44  70.14092957 -41.86357034  49.67  0.34   2.92 F2V         
  21818  8.09  70.32917244  20.90213088  74.13  1.09   7.44 K3V         
  21821  8.15  70.33231676 -52.62526827  18.34  0.53   4.47 F7/F8V      
  21832  7.29  70.39956712  42.11948366  35.31  0.63   5.03 G2V         
  21843  6.77  70.44227164 -47.26002393  14.44  0.75   2.57 G8III+...   
  21847  5.97  70.45865407  38.28042013  32.03  0.59   3.50 G0V         
  21850  8.41  70.47625120 -58.02072762  18.28  0.77   4.72 G8V         
  21861  5.04  70.51435953 -37.14476616  36.16  0.39   2.83 F3V         
  21865  9.98  70.52196312 -33.91909676  32.67  1.20   7.55 K5/M0V      
  21889  8.86  70.58316489 -61.62128500  17.14  0.81   5.03 K0/K1V      
  21914  5.30  70.69356887 -50.48141805   9.50  0.98   0.19 K0/K1III    
  21921  8.29  70.70706374  66.73559432  27.55  0.71   5.49 G8V         
  21932  9.95  70.73070762  18.96088078 106.16  1.52  10.08 M2          
  21934  9.98  70.73562650 -44.19527119  29.06  1.20   7.30 K5          
  21960  7.61  70.80680650 -54.59294392  36.74  0.75   5.44 G8V         
  21961  6.18  70.80728108  24.08896447  20.03  0.54   2.69 F7IV-V      
  21988  8.00  70.89750181  27.68804625  44.74  0.91   6.25 K5III       
  22006  6.90  70.95658458 -48.32764221  23.18  0.50   3.73 F6/F7V      
  22040  5.28  71.08799653 -59.73284052  14.66  0.21   1.11 A8/A9III/IV 
  22044  5.39  71.10737323  11.14616933  20.73  0.25   1.97 F0V         
  22052  7.54  71.14089658 -16.06510966  21.31  0.54   4.18 F7V         
  22121  8.89  71.41241147 -43.89716449  33.68  0.95   6.53 K3V         
  22122  7.58  71.41243863 -50.07341040  48.90  0.88   6.03 K0V         
  22142  9.22  71.47472303 -48.03541947  21.23  0.82   5.85 K0V         
  22152  6.46  71.50160938  76.61137327  31.03  0.51   3.92 F7V         
  22175  7.81  71.56860663   3.26870425  31.11  0.68   5.27 G0          
  22192  6.18  71.60730189 -28.08748820  17.40  0.19   2.38 A2IV/V      
  22229  7.72  71.71748619 -60.60384543  15.34  0.58   3.65 F8V         
  22263  5.49  71.90088443 -16.93486728  75.10  0.63   4.87 G3V         
  22281  9.28  71.96065043 -40.44589703  26.35  0.97   6.38 K3V         
  22288  9.53  72.00455258 -10.93338106  38.30  1.14   7.45 K7V         
  22295  8.14  72.02084167 -80.77933778  16.55  0.54   4.23 F7V         
  22300  6.32  72.02893035  55.60284572  19.60  0.32   2.78 F0          
  22319  6.51  72.11521571   2.71513834  21.03  0.85   3.12 G5          
  22325  5.76  72.13553607 -16.32958093  24.06  0.54   2.67 F8V         
  22336  5.77  72.15084320  -5.67343877  37.73  0.63   3.65 F8V         
  22349  6.95  72.17509246  18.71036592  32.51  0.62   4.51 G2V...      
  22361  5.96  72.20942983  75.94154357  21.92  0.28   2.66 A9IV        
  22422  7.72  72.38363505  15.88880540  19.68  0.58   4.19 F8          
  22439  6.27  72.42631902 -13.76924994  28.28  0.46   3.53 F3/F5V      
  22449  3.19  72.45890935   6.96124744 124.60  0.48   3.67 F6V         
  22451  7.49  72.46812665 -35.10735332  55.59  0.90   6.21 K2V         
  22488  6.06  72.56743031 -41.32100968  19.11  0.41   2.47 F1III-IV    
  22504  8.14  72.63706679 -85.37507484  23.20  0.61   4.97 G3V         
  22505  7.73  72.64067864  15.08350373  23.64  0.74   4.60 G5          
  22506  8.94  72.64755452 -41.04762684  18.89  0.74   5.32 G8/K0V      
  22524  7.29  72.70205504  16.21051508  19.30  0.54   3.72 F8          
  22562  9.02  72.83596730 -53.40608216  27.10  0.89   6.18 K3V         
  22563  6.81  72.83693907 -68.06979921  18.02  0.61   3.09 G1V         
  22565  5.08  72.84338884  18.83994085  17.27  0.21   1.27 A7IV-V      
  22576  6.78  72.87261722  35.81542612  30.51  0.72   4.20 G5          
  22589  8.08  72.91881683 -31.56726202  18.11  0.59   4.37 G1V         
  22596  6.94  72.93017644  45.83553006  33.44  0.59   4.56 G1V-VI      
  22611  6.68  72.97578330 -34.23868080  16.02  0.53   2.70 F6IV/V      
  22615  8.09  72.98735308  66.49622492  23.94  0.77   4.99 G5          
  22627 11.94  73.02350646   6.47729317  82.52  1.59  11.52 M4          
  22646  8.59  73.08382327 -82.47637139  30.39  0.89   6.00 K2V         
  22688  7.51  73.18738028  14.62321982  19.75  0.64   3.99 G0          
  22715  8.78  73.26932070  22.23548477  37.09  1.02   6.63 K5V         
  22717  6.28  73.27389230 -72.40833805  30.74  0.52   3.72 F8V         
  22762 10.90  73.45720690 -17.77185260  80.89  1.55  10.44 M3          
  22776  7.77  73.48419462  36.75740514  35.14  0.75   5.50 G5          
  22787  7.60  73.51716218 -35.40490066  38.52  0.79   5.53 K0V         
  22844  6.11  73.72051578 -58.54781783  32.38  0.44   3.66 F3V         
  22845  4.64  73.72376720  10.15114511  27.04  0.09   1.80 A0V         
  22905  7.49  73.91010173 -23.24219539  26.31  0.61   4.59 G2V         
  22906  7.98  73.92316948  20.00292146  28.08  0.80   5.22 K0          
  22907  8.13  73.92410720 -28.56336116  55.67  1.07   6.86 K3/K4V      
  22919  7.02  73.98251174   4.67087296  27.78  0.56   4.24 F8          
  22933  9.05  74.02253235 -64.58103507  16.61  0.77   5.15 G8IV        
  22940  8.43  74.04419263   2.93488748  25.50  0.84   5.46 G5          
  22949  6.33  74.06496636  24.59225291  23.15  0.35   3.15 F0          
  22953  8.26  74.07559212 -51.04718663  19.05  0.77   4.66 G8IV        
  22961  8.77  74.10833529  64.40283469  27.07  0.98   5.93 K0          
  23046  8.36  74.37261097 -61.28856520  13.91  0.48   4.08 F6Vw...     
  23080  8.15  74.49567684  34.26851179  30.22  0.75   5.55 G8V         
  23105  7.20  74.57116069   0.45398946  29.85  0.70   4.57 G5          
  23128  7.94  74.64910667  -9.33405665  23.13  0.58   4.76 G0          
  23140 10.97  74.68968885  50.94464233  51.51  1.43   9.53 M0V:        
  23147  9.80  74.71030549  49.84956222  60.48  1.41   8.71 M2          
  23157  8.75  74.72903582 -61.10636431  16.17  0.72   4.79 G5V         
  23204  7.29  74.90287481  25.93606430  20.20  0.80   3.82 K0III       
  23214  6.75  74.93445971  15.91680509  23.09  0.45   3.57 F5V         
  23248  9.00  75.04761617 -31.70178228  25.63  0.80   6.04 G8V         
  23259  8.04  75.07284182  25.13642994  26.02  0.68   5.12 G2V         
  23286  6.75  75.14071109  14.38368335  28.49  0.67   4.02 G5V         
  23296  6.31  75.16589851  -2.06602481  20.17  0.29   2.83 A8IV        
  23311  6.22  75.20282168  -5.75097923 113.46  1.05   6.49 K3V         
  23314  8.11  75.20662611 -35.00045759  15.93  0.52   4.12 F6V         
  23318  7.71  75.22522373  77.77550443  20.08  0.56   4.22 F8          
  23362  4.91  75.35649111 -20.05188078  15.60 -0.05   0.88 B9V         
  23380  6.03  75.40009862  61.07843227  27.10  0.45   3.19 F4V         
  23431  8.19  75.54074698  14.08254884  34.88  0.72   5.90 G5          
  23437  7.02  75.57128038 -56.08231511  44.94  0.64   5.28 G5V         
  23443  7.51  75.58463004  13.91048443  26.00  0.61   4.58 G0          
  23482  5.37  75.70302244 -49.15147328  38.19  0.42   3.28 F2V         
  23484  6.20  75.70974597  66.82378884  35.78  0.51   3.97 F6V:        
  23497  4.62  75.77376699  21.59006170  20.01  0.16   1.13 A7V         
  23512 11.71  75.83426652 -17.37245290 107.86  1.66  11.87 K:          
  23518  9.96  75.84430666  53.13220642  71.35  1.39   9.23 M0          
  23530  7.63  75.87769937  63.07741788  31.76  0.66   5.14 G0          
  23532  7.93  75.88822036  63.08517472  31.92  0.71   5.45 G0          
  23553  8.38  75.96974155 -40.60764290  18.60  0.64   4.73 G3V         
  23554  5.61  75.97189741 -24.38805735  16.65  0.09   1.72 A2IV        
  23555  6.30  75.97472974 -41.74533727  31.93  0.53   3.82 F8V         
  23585  6.51  76.06739108  45.77950386  17.52  0.22   2.73 A2          
  23627  7.20  76.19800085 -11.69850172  23.59  0.62   4.06 G0          
  23668  5.71  76.31745462 -26.15223983  13.58  1.17   1.37 K2III       
  23693  4.71  76.37787652 -57.47298928  85.83  0.53   4.38 F7V         
  23708  8.98  76.44753216 -57.55412256  86.76  1.39   8.67 K7V         
  23719  8.25  76.48953169 -73.59444401  15.73  0.59   4.23 G1V         
  23742  7.72  76.54717332 -62.79031867  16.73  0.49   3.84 F6/F7V      
  23767  3.18  76.62862102  41.23464074  14.87 -0.15  -0.96 B3V         
  23783  4.98  76.66940952  51.59814314  38.14  0.34   2.89 F0V         
  23816  7.04  76.78610366 -17.29952197  19.54  0.51   3.49 F7V         
  23831  5.97  76.85367500 -12.49100914  27.60  0.61   3.17 G2V         
  23835  4.91  76.86115023  18.64500711  63.02  0.66   3.91 G4V         
  23841  7.33  76.89289150 -54.98914329  15.05  0.49   3.22 F5V         
  23852  6.15  76.90965166   9.47270928  35.34  0.63   3.89 G1IV        
  23857  7.93  76.91251827 -53.55747222  16.43  0.52   4.01 F7/F8V      
  23875  2.78  76.96264146  -5.08626282  36.71  0.16   0.60 A3IIIvar    
  23884  7.60  76.98253929  26.32812489  28.38  0.66   4.87 G5IV        
  23932 10.28  77.14473389 -18.16864510 107.30  1.52  10.43 M5          
  23983  5.43  77.33168451   9.82959768  18.54  0.25   1.77 A2m         
  24008  7.49  77.41565550 -44.33572228  16.51  0.46   3.58 F5V         
  24017  6.37  77.43554096  64.91993345  25.27  0.45   3.38 F3V:        
  24046  6.97  77.51558529  27.55672199  24.88  0.51   3.95 F8V         
  24084  7.58  77.60519751 -80.40805901  12.47  0.51   3.06 F7/F8V      
  24098  8.65  77.64185054 -51.30170845  17.19  0.70   4.83 G6V         
  24109  5.67  77.67862860  46.96243511  21.64  0.45   2.35 F5V         
  24110  8.71  77.67925495 -44.57222559  17.86  0.77   4.97 G8IV/V      
  24130  6.24  77.74156183  -2.25374808  20.66  0.98   2.82 G8III       
  24157  9.62  77.81878287 -56.05726064  20.83  0.85   6.21 G8          
  24162  5.89  77.82970507  -2.49078592  26.04  0.46   2.97 F5V         
  24176  8.12  77.87307112 -33.88057826  18.02  0.71   4.40 G5V         
  24186  8.86  77.89672045 -45.00448677 255.26  1.54  10.89 M0V         
  24205  7.00  77.94309668   4.40387325  34.85  0.59   4.71 G0          
  24210  8.04  77.97621046  -9.11179838  33.68  0.80   5.68 K1V         
  24221  7.03  78.01253399 -65.17585190  15.26  0.43   2.95 F5V         
  24243  8.89  78.07245707  41.44713595  35.23  1.01   6.62 K2          
  24332  6.48  78.32313264  37.33763726  38.50  0.54   4.41 F8          
  24344  7.11  78.36604504 -55.56865331  18.94  0.64   3.50 G2V         
  24493  6.15  78.82717763  -1.40906138  21.77  0.40   2.84 F0IV        
  24578  7.07  79.10053420 -32.51349383  16.30  0.54   3.13 F6/F7V      
  24597  8.28  79.14607434 -42.51462622  21.26  0.66   4.92 G3V         
  24629  7.47  79.25099331 -31.27707479  20.13  0.47   3.99 F5V         
  24658  6.96  79.36487564  60.18200071  20.31  0.46   3.50 F5          
  24679  5.48  79.41769273 -13.51970778  20.69  0.93   2.06 G8IV        
  24681  7.31  79.42075333   7.35370479  22.22  0.66   4.04 G0          
  24722  9.05  79.53362111 -76.90435447  16.00  0.66   5.07 G5V         
  24754  8.27  79.61753278 -51.42661173  27.03  0.73   5.43 G6V         
  24786  5.96  79.70931620 -18.13019946  40.11  0.57   3.98 G0V         
  24813  4.69  79.78365993  40.10066732  79.08  0.63   4.18 G0V         
  24829  5.44  79.84214072 -50.60652008  27.70  0.52   2.65 F7III-IV    
  24864  7.00  79.95425507   2.51385191  26.68  0.53   4.13 F8V         
  24874  8.72  79.99779615 -15.84014212  41.09  1.00   6.79 K3V         
  24947  7.39  80.15841138 -39.75497535  21.91  0.51   4.09 F6V         
  24965  9.15  80.21208622 -77.92099356  20.59  0.79   5.72 K0          
  25002  7.68  80.30406472 -14.15252018  26.89  0.64   4.83 G6V         
  25052  7.76  80.45455296  51.48680715  19.82  0.70   4.25 F2          
  25094  7.09  80.58127514  59.27860298  34.00  0.75   4.75 G5          
  25110  5.08  80.64073869  79.23075701  47.66  0.51   3.47 F6V         
  25166  8.15  80.76294957  46.98698851  24.12  0.78   5.06 G5          
  25180  6.49  80.79991836 -26.70548911  19.08  0.51   2.89 F6V         
  25189  9.44  80.83317317  54.80062386  29.37  1.03   6.78 K8V:        
  25220  7.93  80.90927585  17.32413076  69.76  1.10   7.15 K2          
  25278  5.00  81.10545973  17.38355205  68.19  0.54   4.17 F8V SB      
  25280  5.64  81.11861918 -16.97574213  14.84 -0.00   1.50 A0V         
  25318  8.21  81.23614989 -50.97647266  15.13  0.54   4.11 F7V         
  25321  8.06  81.24153995 -34.20656512  26.81  0.73   5.20 G8V         
  25351  7.17  81.33032710 -75.69165030  28.14  0.54   4.42 F8V         
  25376  7.85  81.42699998 -53.48090248  16.80  0.52   3.98 F7V         
  25421  7.70  81.56070096 -32.50454389  55.76  0.95   6.43 K2/K3V      
  25428  1.65  81.57290804  28.60787346  24.89 -0.13  -1.37 B7III       
  25461  8.21  81.67765456 -45.04980132  19.11  0.57   4.62 F7V         
  25486  6.30  81.76980376 -11.90084379  37.26  0.55   4.16 F7V:        
  25490  7.18  81.77789398 -31.56626467  17.08  0.60   3.34 G1V         
  25544  6.99  81.91469745 -60.41576917  51.10  0.76   5.53 G5V         
  25578 12.48  82.00110606   9.64577431 115.04  1.65  12.78 M5          
  25580  6.41  82.00384487  33.76421211  29.54  0.51   3.76 F5          
  25608  5.56  82.06386207 -37.23093130  11.10  0.03   0.79 A0V         
  25612 10.12  82.07682229 -81.77430687  32.84  1.17   7.70 M           
  25616  6.78  82.08797529 -22.43428482  28.28  0.59   4.04 G3V         
  25623  7.65  82.10948129  -3.49761780  77.03  1.11   7.08 K5V         
  25662  6.71  82.21491883  12.55135347  34.55  0.58   4.40 G0V         
  25746  6.64  82.45880477 -47.07627039  19.45  0.35   3.08 F2V         
  25749  7.14  82.47167537  53.43274127  17.88  0.40   3.40 F0          
  25768  5.46  82.53942437 -47.07733403  22.87  0.61   2.26 G3IV        
  25795  8.30  82.62625797 -37.20306746  22.63  0.65   5.07 G3V         
  25807  6.96  82.68655250 -57.16003271  11.70  0.21   2.30 A6IV        
  25840  6.95  82.74935527 -10.08031884  23.98  0.56   3.85 G0          
  25843  8.18  82.75493101 -28.52909622  20.22  0.58   4.71 G3V         
  25873  8.40  82.84767850  12.55642206  28.00  0.81   5.64 G5          
  25878  7.97  82.86229396  -3.67214214 175.72  1.47   9.19 M1V         
  25952  7.97  83.06031358 -38.19759640  19.81  0.55   4.45 F5V         
  25953 11.55  83.06151141   9.82134080  78.30  1.64  11.02 M4Ve        
  25963  7.37  83.08569030 -47.47533353  17.54  0.67   3.59 G3/G5V      
  25973  6.44  83.14033281  57.22161686  22.79  0.59   3.23 F8V         
  25993  5.45  83.21407027 -38.51334582  18.92  1.22   1.83 K2/K3III    
  26008  6.82  83.26211940  68.01343183  17.07  0.37   2.98 F0          
  26013  9.12  83.26912293 -26.72488551  29.57  1.04   6.47 K2V         
  26019  5.75  83.28048500 -35.13930773  11.74  1.09   1.10 K0III       
  26030  8.60  83.30656958 -65.02303174  15.97  0.59   4.62 G1V         
  26079  6.42  83.43457243 -54.90231460  17.80  0.55   2.67 F8V         
  26160  8.69  83.65460928  81.69853129  19.89  0.59   5.18 G           
  26175  8.80  83.70174186 -23.46793027  37.07  0.92   6.65 K2V         
  26269  7.12  83.91474297 -81.61194305  20.12  0.50   3.64 F6V         
  26277  9.33  83.93442645 -62.79787593  30.82  1.12   6.77 K5V         
  26309  6.26  84.04282744 -28.70800575  17.68  0.15   2.50 A2III/IV    
  26372  7.01  84.23159766  74.31949201  16.11  0.35   3.05 F0          
  26380  6.69  84.25720205 -73.69908204  26.47  0.58   3.80 WN...       
  26381  7.68  84.26056715  20.73180857  30.08  0.67   5.07 G4IV-V      
  26382  5.53  84.26545679  17.04040910  18.56  0.24   1.87 F0V         
  26394  5.65  84.28663598 -80.47167450  54.92  0.60   4.35 G3IV        
  26404  7.68  84.30682808 -24.40210332  17.08  0.45   3.84 F5V         
  26437  7.75  84.38972509  74.68920658  19.96  0.62   4.25 G0          
  26453  7.26  84.41504533 -28.62628562  16.80  0.40   3.39 F3V         
  26460  5.28  84.43601282 -28.68979391  23.54  0.49   2.14 F5V         
  26488  7.43  84.50745443 -42.96415150  16.42  0.60   3.51 G0V...      
  26505  7.74  84.55156564  51.44548289  48.72  0.83   6.18 K2V         
  26542  9.55  84.66846091 -38.35686650  34.45  1.04   7.24 K5V         
  26553  8.71  84.69474550 -52.48903491  14.76  0.60   4.56 G1V         
  26556  7.89  84.70223325  55.74791937  16.22  0.48   3.94 F5          
  26587  7.03  84.77247542  56.36036185  16.64  0.41   3.14 F5          
  26624  5.99  84.87980519  -3.56470944  24.16  0.29   2.91 A8Vs        
  26634  2.65  84.91224975 -34.07404941  12.16 -0.12  -1.93 B7IV        
  26653  7.85  84.96816107  52.89783269  35.91  0.76   5.63 G5          
  26688  7.70  85.07296536 -19.22668007  20.61  0.42   4.27 F2IV/V      
  26722  7.84  85.17907131 -36.58496106  19.05  0.55   4.24 F7/F8V      
  26737  7.84  85.21669361 -31.35021979  27.15  0.65   5.01 G5V         
  26779  6.21  85.33472092  53.48233045  81.69  0.84   5.77 K1V         
  26787  9.00  85.34749551 -35.71380323  18.23  0.66   5.30 G6V         
  26801  9.78  85.37802824  53.49105798  80.13  1.47   9.30 M1          
  26807  7.67  85.39311117  15.21418407  26.51  0.69   4.79 G0          
  26834  7.36  85.47307898 -15.63025585  36.05  0.80   5.14 G8/K0IV     
  26883  9.00  85.61402647 -50.47528345  19.58  0.83   5.46 K0V         
  26907  8.55  85.69037392   2.68032382  31.90  0.89   6.07 K1V         
  26942  6.05  85.75690634  56.58145257  16.26  0.95   2.11 K0III       
  26973  8.52  85.86004480 -47.82349630  27.86  0.86   5.74 K0V         
  26974  7.14  85.86088457  52.48872616  33.02  0.62   4.73 G0          
  26981  6.25  85.87562146 -39.40691739  18.73  0.38   2.61 F3V         
